id;title;slug;text;catid;created
5203;Researchers identify process that causes bronchopulmonary dysplasia;researchers-identify-process-that-causes-bronchopulmonary-dysplasia;"<p><img width=""300"" style=""margin: 10px; float: right;"" alt=""ERS 7975-smaller"" src=""images/stories/ERS_7975-smaller.jpg"" />A study published by <em>Nature Communications</em> has shed light on what prompts the inflammatory response that results in BPD.</p>
<p>Previous studies have looked into the role of NLRP3 inflammasome in diseases such as type 2 diabetes but not human BPD development.</p>
<p>To confirm NLRP3's role in regulating the inflammatory process of BPD, researchers used neonatal animal models exposed to 85% oxygen. The animal model was used to test two FDA-approved drugs that either block the effect or decrease the production of interleukin 1 beta.In both cases, treatment allowed more normal lung development to occur. The researchers also examined tracheal aspirate samples from premature infants to establish the importance of the NLRP3 inflammasome in the development of BPD.</p>
<p>The study concluded that early activation of the NLRP3 inflammasome is a key mechanism in the development of BPD, and represents a novel therapeutic target for BPD.</p>
<p>Dr. Rashmin Savani, Professor and Chief of Neonatal-Perinatal Medicine, and senior author of the study, said: ""Our findings suggest that if we target premature infants born at less than 28 weeks gestation from three to 10 days after birth with this therapy, we might be able to drastically reduce or even eliminate the development of BPD.""</p>
<p>Next steps include testing the therapeutic intervention strategies outlined in this study in larger animal models, potentially followed by a Phase 1 clinical trial.</p>
<p><a href=""http://www.nature.com/ncomms/2015/151127/ncomms9977/full/ncomms9977.html"" target=""_blank""><span><img width=""7"" height=""8"" align=""none"" style=""margin: 0px; width: 7px; height: 8px; line-height: 12px;"" src=""https://gallery.mailchimp.com/07b6a7283a1da5b8e4d63ae64/images/arrow2.png"" data-cke-saved-src=""https://gallery.mailchimp.com/07b6a7283a1da5b8e4d63ae64/images/arrow2.png"" />Read more</span></a></p>
<p><span><a href=""http://www.nature.com/ncomms/2015/151127/ncomms9977/full/ncomms9977.html"" target=""_blank""><span><img width=""7"" height=""8"" align=""none"" style=""margin: 0px; width: 7px; height: 8px; line-height: 12px;"" src=""https://gallery.mailchimp.com/07b6a7283a1da5b8e4d63ae64/images/arrow2.png"" data-cke-saved-src=""https://gallery.mailchimp.com/07b6a7283a1da5b8e4d63ae64/images/arrow2.png"" /></span></a>Download and share with your patients: <a href=""http://www.europeanlung.org/en/lung-disease-and-information/factsheets/english%20""><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Free factsheet</span></span></a>&nbsp;from the European Lung Foundation on Preterm Birth and the Lungs (available in 8 languages)</span></p>
<p>&nbsp;</p>";50;20.01.2016 14:54
5204;Portuguese-speaking respiratory societies form new alliance ;portuguese-speaking-respiratory-societies-form-new-alliance-;"<p><img width=""300"" height=""200"" style=""margin: 10px; float: right;"" alt=""Portuguese1B"" src=""images/stories/Portuguese1B.jpg"" />A group of Portuguese-speaking respiratory societies have formed a new alliance in partnership with ERS and the Asociación Latinoamericana de Tórax (ALAT). Launched this month, the Associação Respiratória de Língua Portuguesa (ARELP), aims to increase the sharing of scientific knowledge, educational projects and advocacy activities between the countries included in the alliance. Portugal, Brazil, Angola, Mozambique and Cape Verde are the first members of the group.<br />&nbsp;<br />The association was officially launched at the headquarters of the Portuguese Society of Pulmonology and will seek to promote the creation of clinical partnerships, research in the area of ​​respiratory diseases, and greater support for training in developing countries, either in the form of local activities or specific training courses. The alliance also aims to establish multilateral relations with other scientific societies, based on the creation of partnerships, sharing knowledge and experience and the promotion of the Portuguese language.</p>";50;20.01.2016 16:17
5209;Fellowships and Grants;fellowships-and-grants;"<p>
<p><strong>Long-Term Research Fellowships</strong></p>
<p>Long-Term Research Fellowships (LTRF) enable investigators and clinicians in the early stages of their career to carry out basic, translational or clinical research projects. Through this experience, young scientists learn and apply advanced research procedures and techniques not available at their home institute. Since 2015, ERS has increased the number of fellowships on offer by welcoming applicants from scientifically developing countries, and through partnerships with other organisations. Applicants are selected based on their scientific merit and the skills and experience they can bring to a new centre.</p>
<p>Deadline: 31 January, 2016</p>
<p><strong><a href=""ers-funding/fellowships/long-term.html""><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc""><strong>Read more/apply now</strong></span></span></a><strong>&nbsp;</strong></strong></p>
<p><strong><br data-mce-bogus=""1"" /></strong><strong>Clinical Training Fellowships</strong></p>
<p>ERS clinical training fellowships enable members in the early stages of their careers in respiratory medicine to visit a host institution in a European country other than their own to learn a skill or procedure not available at their home institution. The medical training should benefit the home institution when the successful applicant returns there</p>
<p>Deadline: 1 February, 2016</p>
<p><a href=""ers-funding/fellowships/item/5046-clinical-training-fellowship.html""><strong><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Read more/apply now</span></span></strong></a></p>
<p><br /><strong>Medical Education Grant 2016</strong></p>
<p>ERS encourages and facilitates training and continuing medical education in the field of respiratory medicine. <br />Applications are now open for a new €35,000 grant, which aims to provide funding opportunities for individuals with an active interest in this area. The findings, outcomes or product of project proposals must support or develop ERS educational activities.</p>
<p>Deadline: 1 February, 2016</p>
<p><a href=""ers-funding/grants/item/5029-educationgrant.html""><strong><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Read more/apply now</span></span></strong></a></p>
<p>&nbsp;</p>
<div>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
</div>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
</p>";50;27.01.2016 12:23
5210;Long-term exposure to ozone may increase lung and cardiovascular deaths;long-term-exposure-to-ozone-may-increase-lung-and-cardiovascular-deaths;"<p>&nbsp;</p>
<p><img width=""300"" height=""279"" style=""margin: 10px; float: right;"" alt=""ozone"" src=""images/stories/ozone.PNG"" />A study has found that adults with long-term exposure to ozone (O<sub>3</sub>) may have increased risk of dying from respiratory and cardiovascular diseases.</p>
<p>Published in the American Journal of Respiratory and Critical Care Medicine, researchers examined the cause of death over a 22-year period for more than 237,000 participants using data taken from the American Cancer Society Cancer Prevention Study (CPS-II). They also looked at levels of fine particulate (PM2.5) pollution, an established cause of premature mortality, and nitrogen dioxide (NO<sub>2</sub>) pollution, which has been linked to premature mortality.</p>
<p>The study found that for every additional 10 parts per billion (ppb) in long-term ozone exposure, the risk of dying increased by 12% from lung disease, 3% from cardiovascular disease, and 2% from all causes. The study noted that the increased risk of death was highest for diabetes (16%), followed by dysrhythmias, heart failure and cardiac arrest (15%) and by COPD (14%).</p>
<p>Based on the annual 8-hour average, researchers found the association between ozone and mortality began at 35 ppb – noting that many communities are above this level.</p>
<p>&nbsp;</p>
<p><a href=""http://www.medicalnewstoday.com/releases/305385.php?tw""><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Read the full article</span></span></a></p>
<p><a href=""http://www.europeanlung.org/en/projects-and-research/projects/healthy-lungs-for-life/clean-air/""><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Find out more about the Health Lungs for Life 'Breathe Clean Air' theme</span></span></a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>";50;27.01.2016 12:58
5211;The Forum of International Respiratory Societies Supports World Cancer Day on 4 February;the-forum-of-international-respiratory-societies-supports-world-cancer-day-on-4-february;"<p>
<p><img width=""300"" height=""300"" style=""margin: 10px; float: right;"" alt=""WCD 4"" src=""images/stories/WCD_4.jpg"" />The Forum of International Respiratory Societies and its global members aim to raise awareness about lung cancer on World Cancer Day.</p>
<p>Cape Town, Glenview, Lausanne, Montevideo, New York, Paris, Tokyo, February 1, 2016 – In recognition of World Cancer Day on February 4, the European Respiratory Society, alongside members of the Forum of International Respiratory Societies (FIRS), support the World Cancer Day: ‘We Can. I Can.’ campaign. The global campaign highlights how everyone, as a collective or as individuals, can do their part to reduce the global burden of cancer. FIRS is also using the day to highlight the global burden of lung cancer.</p>
<p>Next year alone, nearly 9 million people are likely to die of cancer, and left unchecked, the number of deaths will increase to 13 million per year by 2030. World Cancer Day is a chance to reflect on what you can do: make a pledge and take action. Whatever you choose to do ‘We Can. I Can.’ will make a difference to the fight against cancer. The initiative outlines nine targets to be achieved by 2025 with the overarching goal to reduce cancer deaths by 25% by 2025. The targets include strengthening health systems, measuring cancer burden and impact of cancer plans in all countries, reducing exposure to cancer risk factors, universal coverage of HPV and HBV vaccination, reduction of stigma and dispelling myths about cancer, universal access to screening and early detection for cancer, improvement in access to services across the cancer care spectrum, universal availability of pain control and distress management, and improvement in education and training of healthcare professionals.</p>
<p>According to the World Health Organization, lung cancer is the most common cancer worldwide, accounting for 1.8 million new cases in 2012, and is responsible for nearly one in five deaths. While most understand that smoking is the single greatest risk factor for lung cancer, regular exposure to secondhand smoke also increases the risk. In addition, environmental exposure to radon, asbestos, arsenic, beryllium, and uranium have all been linked to lung cancer. The risk of lung cancer also increases with a history of cancer in another part of the body, age, family history, radiation to the chest area, and lung diseases like COPD and tuberculosis.</p>
<p>“We welcome occasions such as World Cancer Day to raise awareness of lung cancer, the most common cause of cancer deaths globally. Providing information to the public to aid in reduction of exposure to cancer risk factors, improving access to services across the cancer care spectrum, and strengthening health systems are all critical to improving lung cancer care and decreasing mortality.” said Prof. Michiaki Mishima, President of FIRS. <br />About the Forum of International Respiratory Societies (FIRS).</p>
<p>The Forum of International Respiratory Societies (FIRS) is an organization comprised of the world’s leading international respiratory societies working together to improve lung health globally: American Thoracic Society (ATS), American College of Chest Physicians (CHEST), Asociación Latinoamericana De Tórax (ALAT), Asian Pacific Society of Respirology (APSR), European Respiratory Society (ERS), International Union Against Tuberculosis and Lung Disease (The Union) and the Pan African Thoracic Society (PATS). The goal of FIRS is to unify and enhance efforts to improve lung health through the combined work of its more than 70,000 members globally.</p>
<p><a href=""http://www.firsnet.org/""><span style=""text-decoration: underline;""><span style=""color: #0066cc;"" color=""#0066cc"">Read more about FIRS</span></span></a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
</p>";50;01.02.2016 10:00
5212;PREPARE project to support monitoring of Zika virus ;prepare-project-to-support-monitoring-of-zika-virus-;"<p><span><img src=""images/stories/prepare_logo.png"" alt=""prepare logo"" style=""margin: 10px; float: right;"" />Research tools developed by the EU-funded PREPARE project are currently being used to collect data on the outbreak of the Zika virus, which the World Health Organization (WHO) declared as a global health crisis on Monday this week.</span></p>
<p><span>ERS is a key partner in the project, which aims to strengthen preparedness for infectious disease outbreaks across Europe, including arbovirus infections, respiratory infections and infections affecting the central nervous system.</span></p>
<p><span>The research tools developed by PREPARE include clinical research protocols and case report forms, which are used to systematically collect essential data and laboratory results </span><span style=""color: black;"">for clinical studies. </span><span>The arbovirus case report forms have been adapted for the current Zika virus outbreaks and made available to use for Zika virus studies on the <a href=""https://zikainfection.tghn.org/"" target=""_blank"">Global Health Networks website.</a></span></p>
<p><span style=""color: black;"">The tools</span><span> will also be available for future responses on the PREPARE website for any researchers to use during infectious disease outbreaks and pandemics for rapid clinical studies globally. </span></p>
<p><span>PREPARE is also in the process of setting up a large arbovirus study across countries in South East Europe, which will launch on 1 May. The study will recruit up to 1,500 patients over three years in hospitals with the aim of</span><span> strengthening networks for early identification and diagnosis of people presenting with any arbovirus infection, including Zika virus. The study is designed to capture the range of symptoms experienced by people infected by any arbovirus spread by parasites, such as ticks, mosquitoes or sand flies. </span></p>
<p><strong><span>About PREPARE</span></strong></p>
<p><span>PREPARE (Platform for European Preparedness Against (Re-) emerging Epidemics) is a European Commission Funded partnership, which is building large networks of research organisations, hospitals, primary care sites and laboratories across Europe to be prepared for rapid research during infectious disease outbreaks and pandemics threatening Europe. </span></p>
<p><span>PREPARE is carrying out large-scale clinical trials collecting information to inform treatment development and clinical management and to test the networks across Europe. The network activities will strengthen preparedness to rapidly respond to any severe infectious disease outbreak, including arbovirus infections, respiratory infections and infections affecting the central nervous systems, as well as providing real-time evidence for clinical management and inform rapid public health responses to control outbreaks.</span></p>
<p><span>ERS is a partner of PREPARE in the CREATE education work package lead by Professor Anita Simonds.</span></p>
<p><a href=""http://www.prepare-europe.eu"" target=""_blank""><span>For more information about the PREPARE’s WP3 Arbovirus study. </span></a></p>
<p>&nbsp;</p>";50;03.02.2016 09:20
5217;Perinatal air pollution exposure increases risk of asthma in children;perinatal-air-pollution-exposure-increases-risk-of-asthma-in-children;"<p><img src=""images/stories/Perinatal_air_pollution.jpg"" width=""199"" height=""239"" alt=""Perinatal air pollution"" style=""margin: 10px; float: right;"" />New research finds that babies born to mothers exposed to traffic-related air pollution are at a higher risk of developing asthma before the age of 5 years.</p>
<p>The study, published in the European Respiratory Journal, looked specifically at the role ofvariation in air pollution in urban areas and the development of asthma.</p>
<p>Over 65,000 Canadian children were included in the study and followed up from birth until the age of 10 years. The researchers monitored physician-diagnosed asthma cases among this group and also assessed exposure of the mother’s to air pollutants during pregnancy.</p>
<p>Each mother’s postcode was used and exposure level was determined using three measures:</p>
<ul style=""list-style-type: disc;"">
<li>Land use regression models, which combine traffic-related air pollutant monitoring data and geographical information around the home address</li>
<li>Measurements of air pollutants from monitoring stations close to each mother</li>
<li>Assessing whether each mother in the study lived close to a major road.</li>
</ul>
<p>The measurements focused mainly on traffic-related pollutants, including black carbon, fine particulate matter, nitrogen oxide and nitric oxide.</p>
<p>The findings revealed that exposure to air pollution from traffic sources during pregnancy increases the risk of developing asthma during the first 5 years of life, even in urban areas with relatively low levels of pollution. Children whose mothers lived close to highways during pregnancy had a 25% increased relative risk of developing asthma before the age of five.</p>
<p>The risk increased with an increase in levels of nitrogen dioxide and carbon monoxide. In addition, children born with a low birth weight were more susceptible to the respiratory effects of air pollution. The results were found after other factors, such as low birth weight at term, gestational period, breastfeeding and socio-economic factors had been controlled for.</p>
<p>Lead author, Dr Hind Sbihi, from the University of British Columbia, Vancouver, said: “Our study results highlight the importance of exposure to pollution while babies are still in the womb. Air pollution from traffic sources increased the risk of developing asthma during early years before children reach school age, even in an urban area with relatively low levels of air pollution. There are some measures individuals can take to reduce this risk. First we would suggest installing high-efficiency particulate air (HEPA) filters in the home and avoiding busy routes when taking a stroll. You can also check air quality levels online and postpone high-intensity physical activity until conditions improve.”</p>
<p>Commenting on the findings, Chair of the European Lung Foundation, Dan Smyth, said: “Air pollution affects 100% of the population and this study highlights the harmful effects of air pollution right from the moment we are created. A large proportion of Europe's population live in areas with unhealthy outdoor air and it is essential that we increase awareness of the dangers of polluted air. Our Healthy Lungs for Life campaign aims to do this by focusing on measures to help prevent damaging lung conditions. Urgent action is needed to tackle the rising levels of air pollution. We believe that an ambitious EU National Emission Ceilings (NEC) Directive, which revises limit values for ambient air and which is currently negotiated between the EU institutions, is an essential tool to achieve this aim.”</p>
<p><a href=""http://erj.ersjournals.com/content/early/2016/02/08/13993003.00746-2015?platform=hootsuite"" target=""_blank"">Read the article</a></p>
<p>&nbsp;</p>";50;09.02.2016 16:03
5218;Submit your content to Respipedia and you could win free Congress registration;submit-your-content-to-respipedia-and-you-could-win-free-congress-registration;"<p>&nbsp;</p>
<p style=""text-align: left;""><img src=""images/stories/Respipedia_logo.PNG"" width=""300"" height=""68"" alt=""Respipedia logo"" style=""margin: 10px; float: right;"" />We are offering members the chance to win free registration to the ERS International Congress, by contributing articles to the new wiki dedicated to respiratory medicine.</p>
<p style=""text-align: left;"">Entitled Respipedia, the online encyclopaedia of respiratory knowledge is increasing in size since its launch in July 2015.</p>
<p style=""text-align: left;"">All articles published before 30 March, 2016 will be entered into the Respipedia competition; during April, votes will be cast to nominate the best article submitted to date. Both the author and reviewer of the winning article will win free registration to this year’s ERS International Congress, taking place in London between 3 and 7 September, 2016.</p>
<p style=""text-align: left;"">As part of the launch all members were invited to participate in the development of the site by creating content and collaborating with colleagues to submit articles. The site is becoming a valuable tool within the ERS network and more contributors are now needed to help continue this growth.</p>
<p style=""text-align: left;"">All articles are peer-reviewed and created on the principle of collaborative article editing, reviewing and validating by a page reviewer, and updating through a continuous editing process. Authors also benefit from the credit of having their names associated with articles published on the wiki.</p>
<p style=""text-align: left;"">During this initial development phase, articles are restricted to ERS members only, but it is planned to open this to the wider community at a later stage.</p>
<p style=""text-align: left;""><a href=""http://respipedia.ers-education.org/home.aspx"">Find out more about Respipedia/submit an article </a><br /><a href=""http://respipedia.ers-education.org/new-in-respipedia.aspx"">View new/updated articles</a><br /><a href=""http://respipedia.ers-education.org/topics.aspx"">Browse the range of topics</a></p>
<p style=""text-align: left;"">&nbsp;</p>
<p style=""text-align: left;""><strong>Terms and conditions for the Respipedia competition:</strong></p>
<ul>
<li style=""text-align: left;"">Only articles which have been published by 30 March, 2016 will be entered into the competition.&nbsp;</li>
<li>ERS are not responsible for finalising the reviewing process in order to meet this deadline.</li>
<li>Articles will be judged and voted for by ERS officers: Assembly Heads and Secretaries, and Group Chairs and Secretaries.</li>
<li><span style=""font-size: 12.16px; line-height: 1.3em;"">Both the author and the reviewer of the winning article will receive free registration to the ERS Congress 2016, London. Note: the prize is free registration only to be redeemed at the registration desk at Congress and does not include travel, accommodation or any additional expenses.</span></li>
<li>Winners will be notified by email by the end of May, 2016.</li>
<li>We reserve the right to withdraw the competition prize if there is proof of plagerism or copyright infringement.</li>
</ul>
<p>&nbsp;</p>
<p>&nbsp;</p>";50;10.02.2016 09:24
5225;New research finds promising way forward for CF treatment ;new-research-finds-promising-way-forward-for-cf-treatment-;"<p>&nbsp;</p>
<p><img src=""images/stories/Cystic_Fibrosis.jpg"" width=""275"" height=""182"" alt=""Cystic Fibrosis"" style=""margin: 10px; float: right;"" />Scientists have shed new light on protein interactions in cystic fibrosis, which could have possible implications for future drugs to treat the disease.</p>
<p>Published in <i>PNAS,</i> the study analysed interactions of the <span style=""color: #111111;"">cystic fibrosis transmembrane conductance regulator</span> (CFTR) protein. <span style=""color: #111111;"">In healthy individuals, the CFTR protein </span>and the naturally occurring 14-3-3, interact to ensure the trafficking of the CFTR protein to the cell wall is successful. In around 70% of Caucasians diagnosed with cystic fibrosis, the cause is known to be anomalies in the CFTR protein and a failure of the protein reaching the cell wall.</p>
<p>By <span>isolating this </span>protein-protein interaction in the laboratory, scientists at <span>Eindhoven University of Technology and McGill University discovered that the naturally occurring fusicoccin-A can stabilise the interaction between 14-3-3 and CFTR, by selectively interacting with the mutant CFTR, which in turn stimulates the trafficking of CFTR to the cell wall. </span></p>
<p>This new finding could lead to drug development in the future as the mechanism described in the paper could act as a model for the development of new trafficking corrector molecules to treat cystic fibrosis.</p>
<p><a href=""http://www.pnas.org/content/early/2016/02/16/1516631113"">Read the full paper&nbsp;&nbsp;&nbsp;</a></p>
<p>&nbsp;</p>";50;24.02.2016 12:25
5228;New platform offers respiratory professionals chance to shape science policy at the EU level;new-platform-offers-respiratory-professionals-chance-to-shape-science-policy-at-the-eu-level;"<p>Respiratory professionals are being offered the chance to join and contribute to an online platform connecting researchers, citizens, the media &amp; policymakers across Europe to give everyone a chance to shape science policy.</p>
<p>ERS is a Knowledge Partner for the EU-funded platform ‘REIsearch’, which acts as a bridge that connects multi-stakeholders to discuss topics linked to scientific research and to societal challenges that Europe will face in the years to come.</p>
<p>The platform will be based around a number of ‘virtual clusters’, which represent different societal challenges. The first cluster ‘chronic diseases’ was launched in 2015 and ERS collaborated by sharing expertise so that sub topics of this cluster could be selected and defined.</p>
<p>The final sub-topics were selected based on their suitability for public engagement:</p>
<p>1. Prevention is better than cure <br />2. Citizen’s rights and responsibilities <br />3. More and better data <br />4. E-health <br />5. Oncology and gene therapy</p>
<ul>
<li><a href=""http://reisearch.eu/auth/login"">Join the REIsearch platform online discussion on chronic diseases</a></li>
<li>Keep up to date with the project on social media: <a href=""https://twitter.com/REIsearchEU"">Twitter</a> /&nbsp;<a href=""https://www.facebook.com/REIsearchEU"">Facebook&nbsp;&nbsp;</a></li>
<li><a href=""http://www.eismd.eu/reisearch/%20"">Find out more about the project</a></li>
</ul>
<p>&nbsp;</p>";50;08.03.2016 09:34
5230;Beta-blockers could reduce the risk of COPD exacerbations;beta-blockers-could-reduce-the-risk-of-copd-exacerbations;"<p><img src=""images/stories/LSC_PR_Banner.jpg"" width=""503"" height=""67"" alt=""LSC PR Banner"" style=""margin: 10px; vertical-align: top;"" /></p>
<p><strong style=""font-size: 12.16px; line-height: 1.3em;"">News release: Saturday 12 March, 2016</strong></p>
<p><strong style=""font-size: 12.16px; line-height: 15.808px;"">Estoril, Portugal:</strong><span style=""font-size: 12.16px; line-height: 15.808px;"">&nbsp;Beta-blockers could be used to reduce the risk of chronic obstructive pulmonary disease (COPD) exacerbations, according to new findings.</span></p>
<p><span style=""font-size: 12.16px; line-height: 15.808px;"">Beta blockers are primarily used to treat stress or heart problems, such as high blood pressure and angina, but these new findings suggest they could have a potential benefit for patients with COPD.</span></p>
<p style=""font-size: 12.16px; line-height: 15.808px;"">COPD exacerbations involve a worsening of symptoms, in particular increased breathlessness. Although beta blockers are suspected to tighten the muscles in the airways, contributing to breathing problems, previous research has suggested beneficial effects of β-blocker use in patients with COPD. This study aimed to understand this link and to analyse if any potential benefit on exacerbations existed for COPD patients taking the drug.</p>
<p style=""font-size: 12.16px; line-height: 15.808px;"">The research, presented today (12 March, 2016) at the European Respiratory Society’s Lung Science Conference, analysed health records of 1,621 COPD patients included in the Rotterdam Study. Patients were followed until an exacerbation occurred and researchers collected data on the use of different kinds of beta-blockers and whether the patient also experienced heart failure.</p>
<p style=""font-size: 12.16px; line-height: 15.808px;"">The findings revealed that the use of cardio selective beta-blockers, which are primarily used to treat heart disease, reduced the relative risk of exacerbations by 21%. The benefits were increased for patients with heart failure who saw a reduced risk of 55%.</p>
<p style=""font-size: 12.16px; line-height: 15.808px;"">Lies Lahousse, lead author and FWO postdoctoral fellow from Ghent University Hospital in Belgium, commented: “The overlap in symptoms and risk factors associated with lung and heart disease can be complicated and we know that a reduction in lung function is also associated with a reduction in heart function. These preliminary findings offer a useful insight into the potential benefits of beta blockers for patients living with heart disease at the same time as COPD. If randomised controlled trials confirm our findings, we could see promising clinical implications.”</p>
<p style=""font-size: 12.16px; line-height: 15.808px;"">(ends)</p>
<p>&nbsp;</p>";50;11.03.2016 11:40
5231;New “AsthmaMap” could redefine disease and personalise treatment for patients ;new-asthmamap-could-redefine-disease-and-personalise-treatment-for-patients-;"<p>&nbsp;<img src=""images/stories/LSC_PR_Banner.jpg"" width=""595"" height=""80"" alt=""LSC PR Banner"" style=""margin: 10px; vertical-align: top;"" /></p>
<p style=""font-size: 12.16px; line-height: 15.808px;""><strong>News release: Saturday 12 March, 2016</strong></p>
<p style=""font-size: 12.16px; line-height: 15.808px;""><strong style=""font-size: 12.16px; line-height: 15.808px;"">Estoril, Portugal:</strong><span style=""font-size: 12.16px; line-height: 15.808px;"">&nbsp;A new digital “map” detailing different&nbsp;</span><span style=""font-size: 12.16px; line-height: 1.3em;"">mechanisms that contribute to the development of asthma could help researchers redefine the disease. The map works by dividing asthma into different subgroups in order to allow personalised treatment more targeted to the type of asthma patients live with.</span></p>
<p><span style=""font-size: 12.16px; line-height: 1.3em;"">Details of the AsthmaMap were presented in Estoril, Portugal today (12 March, 2016) at the European Respiratory Society’s Lung Science Conference.</span></p>
<p>In other disease areas, the Parkinson’s disease map and the Atlas of Cancer Signalling Network, have already begun the process of integrating knowledge about the involved mechanisms in order to understand the different subtypes of these diseases. The AsthmaMap is the first detailed representation of the different molecular processes involved in asthma.</p>
<p>The current “one-size-fits-all” approach to healthcare, in which there are standard treatments for single conditions, means that many patients take medication that does not improve their symptoms. An emerging field, known as “systems medicine”, is harnessing the use of new technologies to gather big data sets on many patients in different disease areas, to understand how diseases affect people differently.</p>
<p>Systems medicine involves the analysis of data at every level (cellular, organ-level, whole organisms, environmental factors). This allows researchers to identify all of the components that play a role in a disease, with the ultimate aim of understanding the different subtypes of different diseases and being able to better target therapies and treatments.</p>
<p>The AsthmaMap has used data on known disease mechanisms from other studies and projects, including the EU-funded U-BIOPRED project, with the results reviewed, edited and mapped by numerous experts. The AsthmaMap is the first integration of the known processes involved in the development of asthma based on a consensus view of asthma. Researchers working on the map have demonstrated how it can be used as a resource and teaching aid.</p>
<p>Dr Alexander Mazein, lead author of the study from the European Institute for Systems Biology and Medicine, commented: “In-depth understanding of asthma means redefinition of asthma subtypes based on the mechanisms that lead to the development of the disease. This translates into more accurate diagnostics, new therapy strategies and the development of patient-focused drugs that can target the different subgroups of asthma. The AsthmaMap is a key step forward in our move towards a personalised approach to healthcare in the respiratory field. While it will primarily be used for research purposes at this stage, we anticipate that once validated, the tool can be used by clinicians as they are treating patients.”</p>
<p>(ends)</p>
<p>&nbsp;</p>";50;11.03.2016 14:10
5232;New developments could allow doctors to virtually see inside the lungs of patients;new-technology-could-allow-doctors-to-virtually-see-inside-the-lungs-of-patients;"<p>New developments in scan technology could enable space inside the lungs to be visible on a Magnetic resonance imaging (MRI) scan.</p>
<p>Experts have developed a process using specially-treated krypton gas as an inhalable contrast agent to make the spaces inside the lungs show up on a Magnetic resonance imaging (MRI) scan. It is hoped the new process will eventually allow doctors to virtually see inside the lungs of patients.</p>
<p>Traditional magnetic resonance imaging uses hydrogen protons in the body as molecular targets to give a picture of tissue but this does not give a detailed picture of the lungs because they are full of air. Recent technological developments have led to a novel imaging methodology called Inhaled Hyperpolarised Gas MRI that uses lasers to 'hyperpolarise' a noble (inert) gas, which aligns (polarises) the nuclei of the gas so it shows up on an MRI scan.</p>
<p>The work will make 3D imaging using 'atomic spies' like helium, xenon, or krypton possible in a single breath hold by the patient. In the new paper, researchers have developed a technique to generate hyperpolarised krypton gas at high purity, a step that will significantly facilitate the use of this new contrast agent for pulmonary MRI.</p>
<p>Author of the paper, Professor Thomas Meersmann from the Sir Peter Mansfield Imaging Centre at Nottingham University in the UK, said: ""It is particularly demanding to retain the hyperpolarized state of krypton during preparation of this contrast agent. We have solved a problem by using a process that is usually associated with clean energy related sciences. It's called catalytic hydrogen combustion. This development significantly improves the potential usefulness of laser-pumped krypton-83 as MRI contrast agent for clinical applications.""</p>
<p><a href=""http://www.pnas.org/content/early/2016/03/08/1600379113"">Read the paper&nbsp;</a></p>";50;15.03.2016 12:34
5233;ERS shortlisted for international award ;ers-shortlisted-for-international-award-;"<p>The Live Pulmonary Endoscopy sessions at last year’s International Congress in Amsterdam have been shortlisted for an Associations Network International and European Association Award in the ‘Best Use of Event Technology’ category.</p>
<p>The award, which will be announced on 11 April at a ceremony in Berlin, commends the best use of technology at an event to improve and add value to the experience of delegates.</p>
<p>In September last year, live cutting-edge medical procedures were transmitted across four sessions to a large auditorium room for delegates to view in real-time. The doctors performing the procedures could interact directly with the audience in the auditorium room, and explain the procedure as they were doing it.</p>
<p>The audience could also submit their questions via their mobile devices to chairs of the sessions. Chairs then selected the most frequent and interesting questions and asked them to the doctor performing the procedure.</p>
<ul>
<li><a href=""http://www.ers-education.org/events/international-congress/amsterdam-2015.aspx?idParent=144750"">Access educational materials for the lung cancer session</a></li>
<li><a href=""http://www.ers-education.org/events/international-congress/amsterdam-2015.aspx?idParent=144772"">Access educational materials for the interstitial and pleural diseases session</a></li>
<li><a href=""http://www.ers-education.org/events/international-congress/amsterdam-2015.aspx?idParent=144829"">Access educational materials for the emphysema and asthma session</a></li>
<li><a href=""http://www.ers-education.org/events/international-congress/amsterdam-2015.aspx?idParent=144841"">Access educational materials for the transthoracic ultrasound session</a></li>
</ul>
<p>&nbsp;</p>";50;16.03.2016 09:05
